origin,destination,flows,pop.destination
Boston_East Boston,Fall River_Sector 5,,11806
Boston_East Boston,Fall River_Sector 7,,23223
Boston_East Boston,Framingham_All,,66910
Boston_East Boston,FRCOG_Developing Suburbs,,38925
Boston_East Boston,ICC_Inner Core,430,417536
Boston_East Boston,ICC_Maturing Suburbs,,52140
Boston_East Boston,Lawrence_Ward A,,16297
Boston_East Boston,Lawrence_Ward C,,14242
Boston_East Boston,Lawrence_Ward D,,18315
Boston_East Boston,Lowell_Centralville,,15808
Boston_East Boston,Lowell_Highlands,,17818
Boston_East Boston,Lowell_Lower Belvidere,,33301
Boston_East Boston,Lynn_Ward 1,,13903
Boston_East Boston,Lynn_Ward 3,,22132
Boston_East Boston,Lynn_Ward 4,,17440
Boston_East Boston,Lynn_Ward 5,,19986
Boston_East Boston,Lynn_Ward 7,,15589
Boston_East Boston,MAGIC_Developing Suburbs,,45932
Boston_East Boston,MAGIC_Maturing Suburbs,,115604
Boston_East Boston,Metrowest_Developing Suburbs,,13801
Boston_East Boston,Metrowest_Maturing Suburbs,,106807
Boston_East Boston,MRPC_Developing Suburbs,,104376
Boston_East Boston,MRPC_Regional Urban Centers,,110984
Boston_East Boston,MVC_Developing Suburbs,,14987
Boston_East Boston,MVPC_Developing Suburbs,,110116
Boston_East Boston,MVPC_Regional Urban Centers,,136397
Boston_East Boston,New Bedford_Neighborhood 2,,19765
Boston_East Boston,Newton_Ward 2,,24821
Boston_East Boston,Newton_Ward 3,,14603
Boston_East Boston,Newton_Ward 5,,20214
Boston_East Boston,Newton_Ward 7,,12829
Boston_East Boston,NMCOG_Developing Suburbs,,74368
Boston_East Boston,NMCOG_Maturing Suburbs,,101690
Boston_East Boston,NSPC_Maturing Suburbs,,161159
Boston_East Boston,NSPC_Regional Urban Centers,,37258
Boston_East Boston,NSTF_Developing Suburbs,,55889
Boston_East Boston,NSTF_Maturing Suburbs,,63633
Boston_East Boston,NSTF_Regional Urban Centers,,158671
Boston_East Boston,OCPC_Developing Suburbs,,184584
Boston_East Boston,PVPC_Regional Urban Centers,,239962
Boston_East Boston,Quincy_Houghs Neck,,13394
Boston_East Boston,Quincy_North Quincy,,17172
Boston_East Boston,Quincy_Quincy Center,,15681
Boston_East Boston,Quincy_South Quincy,,27277
Boston_East Boston,Quincy_Wollaston,,14501
Boston_East Boston,Somerville_2143,,20785
Boston_East Boston,Somerville_2144,,29483
Boston_East Boston,Somerville_2145,,27210
Boston_East Boston,Springfield_Sixteen Acres,,22937
Boston_East Boston,SRPEDD_Developing Suburbs,,272896
Boston_East Boston,SRPEDD_Regional Urban Centers,,116278
Boston_East Boston,SSC_Developing Suburbs,,41968
Boston_East Boston,SSC_Maturing Suburbs,,198636
Boston_East Boston,SWAP_Developing Suburbs,,103784
Boston_East Boston,SWAP_Regional Urban Centers,,26799
Boston_East Boston,TRIC_Developing Suburbs,,44628
Boston_East Boston,TRIC_Maturing Suburbs,,172876
Boston_East Boston,TRIC_Regional Urban Centers,,28587
Boston_East Boston,Worcester_Burncoat,,37561
Boston_East Boston,Worcester_Doherty,,59480
Boston_East Boston,Worcester_North,,37617
Boston_East Boston,Worcester_South,,37990
Boston_East Boston,,831,
Boston_Fenway,Boston_Allston/Brighton,166,75954
Boston_Fenway,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",155,45238
Boston_Fenway,Boston_Charlestown,,15195
Boston_Fenway,Boston_Dorchester,62,132393
Boston_Fenway,Boston_East Boston,,41604
Boston_Fenway,Boston_Fenway,9536,43708
Boston_Fenway,Boston_Hyde Park,,36604
Boston_Fenway,Boston_Jamaica Plain,62,33881
Boston_Fenway,Boston_Mattapan,,23974
Boston_Fenway,Boston_Roslindale,,28003
Boston_Fenway,Boston_Roxbury,68,33389
Boston_Fenway,Boston_South Boston,61,34837
Boston_Fenway,Boston_South End,82,25242
Boston_Fenway,Boston_West Roxbury,,28753
Boston_Fenway,Brockton_Ward 1,,20218
Boston_Fenway,Brockton_Ward 2,,12824
Boston_Fenway,Brockton_Ward 4,,20792
Boston_Fenway,Brockton_Ward 6,,15208
Boston_Fenway,Brockton_Ward 7,,16616
Boston_Fenway,BRPC_Developing Suburbs,,46115
Boston_Fenway,BRPC_Regional Urban Centers,,63046
Boston_Fenway,BRPC_Rural Towns,,25792
Boston_Fenway,Cambridge_All,133,101355
Boston_Fenway,CCC_Developing Suburbs,,21906
Boston_Fenway,CCC_Maturing Suburbs,,201577
Boston_Fenway,Chelsea_Ward 3,,17797
Boston_Fenway,Chelsea_Ward 4,,17283
Boston_Fenway,CMRPC_Developing Suburbs,,308392
Boston_Fenway,CMRPC_Regional Urban Centers,,30538
Boston_Fenway,Everett_All,,38037
Boston_Fenway,Fall River_Sector 8,,12871
Boston_Fenway,Fall River_Sector 9,,14922
Boston_Fenway,Framingham_All,,66910
Boston_Fenway,FRCOG_Rural Towns,,32610
Boston_Fenway,ICC_Inner Core,268,417536
Boston_Fenway,ICC_Maturing Suburbs,,52140
Boston_Fenway,Lawrence_Ward E,,12811
Boston_Fenway,Lowell_Highlands,,17818
Boston_Fenway,Lowell_Lower Belvidere,,33301
Boston_Fenway,Lynn_Ward 3,,22132
Boston_Fenway,Lynn_Ward 5,,19986
Boston_Fenway,MAGIC_Developing Suburbs,,45932
Boston_Fenway,MAGIC_Maturing Suburbs,,115604
Boston_Fenway,Metrowest_Maturing Suburbs,,106807
Boston_Fenway,Metrowest_Regional Urban Centers,,36255
Boston_Fenway,MRPC_Developing Suburbs,,104376
Boston_Fenway,MVPC_Developing Suburbs,,110116
Boston_Fenway,MVPC_Regional Urban Centers,,136397
Boston_Fenway,New Bedford_Neighborhood 2,,19765
Boston_Fenway,New Bedford_Neighborhood 3,,19180
Boston_Fenway,New Bedford_Neighborhood 5,,19639
Boston_Fenway,Newton_Ward 2,,24821
Boston_Fenway,Newton_Ward 3,,14603
Boston_Fenway,Newton_Ward 5,,20214
Boston_Fenway,Newton_Ward 7,,12829
Boston_Fenway,Newton_Ward 8,,11362
Boston_Fenway,NMCOG_Developing Suburbs,,74368
Boston_Fenway,NMCOG_Maturing Suburbs,,101690
Boston_Fenway,NSPC_Maturing Suburbs,,161159
Boston_Fenway,NSPC_Regional Urban Centers,,37258
Boston_Fenway,NSTF_Developing Suburbs,,55889
Boston_Fenway,NSTF_Maturing Suburbs,,63633
Boston_Fenway,NSTF_Regional Urban Centers,,158671
Boston_Fenway,OCPC_Developing Suburbs,,184584
Boston_Fenway,PVPC_Developing Suburbs,,173566
Boston_Fenway,PVPC_Maturing Suburbs,,15633
Boston_Fenway,PVPC_Regional Urban Centers,,239962
Boston_Fenway,Quincy_Houghs Neck,,13394
Boston_Fenway,Quincy_North Quincy,,17172
Boston_Fenway,Quincy_Quincy Center,,15681
Boston_Fenway,Quincy_South Quincy,,27277
Boston_Fenway,Quincy_Wollaston,,14501
Boston_Fenway,Somerville_2143,,20785
Boston_Fenway,Somerville_2144,,29483
Boston_Fenway,Somerville_2145,,27210
Boston_Fenway,Springfield_Forest Park,,24733
Boston_Fenway,Springfield_South End,,16949
Boston_Fenway,SRPEDD_Developing Suburbs,,272896
Boston_Fenway,SRPEDD_Maturing Suburbs,,22414
Boston_Fenway,SRPEDD_Regional Urban Centers,,116278
Boston_Fenway,SSC_Developing Suburbs,,41968
Boston_Fenway,SSC_Maturing Suburbs,,198636
Boston_Fenway,SWAP_Developing Suburbs,,103784
Boston_Fenway,SWAP_Regional Urban Centers,,26799
Boston_Fenway,TRIC_Developing Suburbs,,44628
Boston_Fenway,TRIC_Maturing Suburbs,,172876
Boston_Fenway,TRIC_Regional Urban Centers,,28587
Boston_Fenway,Worcester_Burncoat,,37561
Boston_Fenway,Worcester_Doherty,,59480
Boston_Fenway,Worcester_North,,37617
Boston_Fenway,,1460,
Boston_Hyde Park,Boston_Allston/Brighton,,75954
Boston_Hyde Park,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
Boston_Hyde Park,Boston_Charlestown,,15195
Boston_Hyde Park,Boston_Dorchester,122,132393
Boston_Hyde Park,Boston_East Boston,,41604
Boston_Hyde Park,Boston_Fenway,,43708
Boston_Hyde Park,Boston_Hyde Park,15220,36604
Boston_Hyde Park,Boston_Jamaica Plain,,33881
Boston_Hyde Park,Boston_Mattapan,107,23974
Boston_Hyde Park,Boston_Roslindale,103,28003
Boston_Hyde Park,Boston_Roxbury,,33389
Boston_Hyde Park,Boston_South Boston,,34837
Boston_Hyde Park,Boston_South End,,25242
Boston_Hyde Park,Boston_West Roxbury,70,28753
Boston_Hyde Park,Brockton_Ward 1,,20218
Boston_Hyde Park,Brockton_Ward 2,,12824
Boston_Hyde Park,Brockton_Ward 4,,20792
Boston_Hyde Park,Brockton_Ward 5,,13089
Boston_Hyde Park,Brockton_Ward 6,,15208
Boston_Hyde Park,Brockton_Ward 7,,16616
Boston_Hyde Park,BRPC_Regional Urban Centers,,63046
Boston_Hyde Park,Cambridge_All,,101355
Boston_Hyde Park,CCC_Developing Suburbs,,21906
Boston_Hyde Park,CCC_Maturing Suburbs,,201577
Boston_Hyde Park,CCC_Rural Towns,,8267
Boston_Hyde Park,Chelsea_Ward 3,,17797
Boston_Hyde Park,Chelsea_Ward 4,,17283
Boston_Hyde Park,CMRPC_Developing Suburbs,,308392
Boston_Hyde Park,Everett_All,,38037
Boston_Hyde Park,Fall River_Sector 2,,16515
Boston_Hyde Park,Fall River_Sector 7,,23223
Boston_Hyde Park,Fall River_Sector 9,,14922
Boston_Hyde Park,Framingham_All,,66910
Boston_Hyde Park,FRCOG_Developing Suburbs,,38925
Boston_Hyde Park,FRCOG_Rural Towns,,32610
Boston_Hyde Park,ICC_Inner Core,56,417536
Boston_Hyde Park,ICC_Maturing Suburbs,,52140
Boston_Hyde Park,Lowell_Centralville,,15808
Boston_Hyde Park,Lowell_Highlands,,17818
Boston_Hyde Park,Lowell_Lower Highlands,,11813
Boston_Hyde Park,Lowell_Pawtucketville,,14355
Boston_Hyde Park,Lynn_Ward 4,,17440
Boston_Hyde Park,Lynn_Ward 5,,19986
Boston_Hyde Park,MAGIC_Developing Suburbs,,45932
Boston_Hyde Park,MAGIC_Maturing Suburbs,,115604
Boston_Hyde Park,Metrowest_Developing Suburbs,,13801
Boston_Hyde Park,Metrowest_Maturing Suburbs,,106807
Boston_Hyde Park,Metrowest_Regional Urban Centers,,36255
Boston_Hyde Park,MRPC_Regional Urban Centers,,110984
Boston_Hyde Park,MVPC_Developing Suburbs,,110116
Boston_Hyde Park,MVPC_Regional Urban Centers,,136397
Boston_Hyde Park,New Bedford_Neighborhood 1,,18383
Boston_Hyde Park,New Bedford_Neighborhood 2,,19765
Boston_Hyde Park,New Bedford_Neighborhood 4,,16801
Boston_Hyde Park,New Bedford_Neighborhood 5,,19639
Boston_Hyde Park,Newton_Ward 2,,24821
Boston_Hyde Park,Newton_Ward 3,,14603
Boston_Hyde Park,Newton_Ward 7,,12829
Boston_Hyde Park,Newton_Ward 8,,11362
Boston_Hyde Park,NMCOG_Developing Suburbs,,74368
Boston_Hyde Park,NMCOG_Maturing Suburbs,,101690
Boston_Hyde Park,NSPC_Maturing Suburbs,,161159
Boston_Hyde Park,NSPC_Regional Urban Centers,,37258
Boston_Hyde Park,NSTF_Developing Suburbs,,55889
Boston_Hyde Park,NSTF_Maturing Suburbs,,63633
Boston_Hyde Park,NSTF_Regional Urban Centers,,158671
Boston_Hyde Park,OCPC_Developing Suburbs,,184584
Boston_Hyde Park,PVPC_Regional Urban Centers,,239962
Boston_Hyde Park,PVPC_Rural Towns,,27236
Boston_Hyde Park,Quincy_Houghs Neck,,13394
Boston_Hyde Park,Quincy_North Quincy,,17172
Boston_Hyde Park,Quincy_Quincy Center,,15681
Boston_Hyde Park,Quincy_South Quincy,,27277
Boston_Hyde Park,Quincy_Wollaston,,14501
Boston_Hyde Park,Somerville_2143,,20785
Boston_Hyde Park,Somerville_2144,,29483
Boston_Hyde Park,Somerville_2145,,27210
Boston_Hyde Park,SRPEDD_Developing Suburbs,,272896
Boston_Hyde Park,SRPEDD_Maturing Suburbs,,22414
Boston_Hyde Park,SRPEDD_Regional Urban Centers,,116278
Boston_Hyde Park,SSC_Developing Suburbs,,41968
Boston_Hyde Park,SSC_Maturing Suburbs,54,198636
Boston_Hyde Park,SWAP_Developing Suburbs,,103784
Boston_Hyde Park,SWAP_Regional Urban Centers,,26799
Boston_Hyde Park,TRIC_Developing Suburbs,,44628
Boston_Hyde Park,TRIC_Maturing Suburbs,191,172876
Boston_Hyde Park,TRIC_Regional Urban Centers,,28587
Boston_Hyde Park,Worcester_North,,37617
Boston_Hyde Park,Worcester_South,,37990
Boston_Hyde Park,,750,
Boston_Jamaica Plain,Boston_Allston/Brighton,60,75954
Boston_Jamaica Plain,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
Boston_Jamaica Plain,Boston_Charlestown,,15195
Boston_Jamaica Plain,Boston_Dorchester,147,132393
Boston_Jamaica Plain,Boston_East Boston,,41604
Boston_Jamaica Plain,Boston_Fenway,,43708
Boston_Jamaica Plain,Boston_Hyde Park,72,36604
Boston_Jamaica Plain,Boston_Jamaica Plain,13838,33881
Boston_Jamaica Plain,Boston_Mattapan,,23974
Boston_Jamaica Plain,Boston_Roslindale,202,28003
Boston_Jamaica Plain,Boston_Roxbury,71,33389
Boston_Jamaica Plain,Boston_South Boston,,34837
Boston_Jamaica Plain,Boston_South End,,25242
Boston_Jamaica Plain,Boston_West Roxbury,59,28753
Boston_Jamaica Plain,Brockton_Ward 1,,20218
Boston_Jamaica Plain,Brockton_Ward 2,,12824
Boston_Jamaica Plain,Brockton_Ward 4,,20792
Boston_Jamaica Plain,Brockton_Ward 5,,13089
Boston_Jamaica Plain,Brockton_Ward 6,,15208
Boston_Jamaica Plain,Brockton_Ward 7,,16616
Boston_Jamaica Plain,BRPC_Regional Urban Centers,,63046
Boston_Jamaica Plain,BRPC_Rural Towns,,25792
Boston_Jamaica Plain,Cambridge_All,,101355
Boston_Jamaica Plain,CCC_Developing Suburbs,,21906
Boston_Jamaica Plain,CCC_Maturing Suburbs,,201577
Boston_Jamaica Plain,CCC_Rural Towns,,8267
Boston_Jamaica Plain,Chelsea_Ward 3,,17797
Boston_Jamaica Plain,Chelsea_Ward 4,,17283
Boston_Jamaica Plain,CMRPC_Developing Suburbs,,308392
Boston_Jamaica Plain,Everett_All,,38037
Boston_Jamaica Plain,Fall River_Sector 1,,12601
Boston_Jamaica Plain,Fall River_Sector 2,,16515
Boston_Jamaica Plain,Fall River_Sector 7,,23223
Boston_Jamaica Plain,Framingham_All,,66910
Boston_Jamaica Plain,FRCOG_Developing Suburbs,,38925
Boston_Jamaica Plain,FRCOG_Rural Towns,,32610
Boston_Jamaica Plain,ICC_Inner Core,181,417536
Boston_Jamaica Plain,ICC_Maturing Suburbs,,52140
Boston_Jamaica Plain,Lawrence_Ward F,,10378
Boston_Jamaica Plain,Lowell_Lower Belvidere,,33301
Boston_Jamaica Plain,Lynn_Ward 1,,13903
Boston_Jamaica Plain,Lynn_Ward 4,,17440
Boston_Jamaica Plain,Lynn_Ward 7,,15589
Boston_Jamaica Plain,MAGIC_Maturing Suburbs,,115604
Boston_Jamaica Plain,Metrowest_Developing Suburbs,,13801
Boston_Jamaica Plain,Metrowest_Maturing Suburbs,,106807
Boston_Jamaica Plain,Metrowest_Regional Urban Centers,,36255
Boston_Jamaica Plain,MRPC_Developing Suburbs,,104376
Boston_Jamaica Plain,MRPC_Regional Urban Centers,,110984
Boston_Jamaica Plain,MVC_Developing Suburbs,,14987
Boston_Jamaica Plain,MVPC_Developing Suburbs,,110116
Boston_Jamaica Plain,MVPC_Regional Urban Centers,,136397
Boston_Jamaica Plain,New Bedford_Neighborhood 2,,19765
Boston_Jamaica Plain,New Bedford_Neighborhood 4,,16801
Boston_Jamaica Plain,Newton_Ward 2,,24821
Boston_Jamaica Plain,Newton_Ward 3,,14603
Boston_Jamaica Plain,Newton_Ward 5,,20214
Boston_Jamaica Plain,Newton_Ward 7,,12829
Boston_Jamaica Plain,Newton_Ward 8,,11362
Boston_Jamaica Plain,NMCOG_Developing Suburbs,,74368
Boston_Jamaica Plain,NSPC_Maturing Suburbs,,161159
Boston_Jamaica Plain,NSPC_Regional Urban Centers,,37258
Boston_Jamaica Plain,NSTF_Developing Suburbs,,55889
Boston_Jamaica Plain,NSTF_Maturing Suburbs,,63633
Boston_Jamaica Plain,NSTF_Regional Urban Centers,,158671
Boston_Jamaica Plain,OCPC_Developing Suburbs,,184584
Boston_Jamaica Plain,PVPC_Developing Suburbs,,173566
Boston_Jamaica Plain,PVPC_Regional Urban Centers,,239962
Boston_Jamaica Plain,Quincy_Houghs Neck,,13394
Boston_Jamaica Plain,Quincy_North Quincy,,17172
Boston_Jamaica Plain,Quincy_Quincy Center,,15681
Boston_Jamaica Plain,Quincy_South Quincy,,27277
Boston_Jamaica Plain,Quincy_Wollaston,,14501
Boston_Jamaica Plain,Somerville_2143,,20785
Boston_Jamaica Plain,Somerville_2144,,29483
Boston_Jamaica Plain,Somerville_2145,,27210
Boston_Jamaica Plain,SRPEDD_Developing Suburbs,,272896
Boston_Jamaica Plain,SRPEDD_Maturing Suburbs,,22414
Boston_Jamaica Plain,SRPEDD_Regional Urban Centers,,116278
Boston_Jamaica Plain,SSC_Developing Suburbs,,41968
Boston_Jamaica Plain,SSC_Maturing Suburbs,61,198636
Boston_Jamaica Plain,SWAP_Developing Suburbs,,103784
Boston_Jamaica Plain,SWAP_Regional Urban Centers,,26799
Boston_Jamaica Plain,TRIC_Developing Suburbs,,44628
Boston_Jamaica Plain,TRIC_Maturing Suburbs,65,172876
Boston_Jamaica Plain,TRIC_Regional Urban Centers,,28587
Boston_Jamaica Plain,Worcester_Burncoat,,37561
Boston_Jamaica Plain,Worcester_Doherty,,59480
Boston_Jamaica Plain,Worcester_North,,37617
Boston_Jamaica Plain,Worcester_South,,37990
Boston_Jamaica Plain,,1147,
Boston_Mattapan,Boston_Allston/Brighton,,75954
Boston_Mattapan,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
Boston_Mattapan,Boston_Charlestown,,15195
Boston_Mattapan,Boston_Dorchester,236,132393
Boston_Mattapan,Boston_East Boston,,41604
Boston_Mattapan,Boston_Fenway,,43708
Boston_Mattapan,Boston_Hyde Park,99,36604
Boston_Mattapan,Boston_Jamaica Plain,,33881
Boston_Mattapan,Boston_Mattapan,9100,23974
Boston_Mattapan,Boston_Roslindale,,28003
Boston_Mattapan,Boston_Roxbury,,33389
Boston_Mattapan,Boston_South Boston,,34837
Boston_Mattapan,Boston_South End,,25242
Boston_Mattapan,Boston_West Roxbury,,28753
Boston_Mattapan,Brockton_Ward 1,,20218
Boston_Mattapan,Brockton_Ward 2,,12824
Boston_Mattapan,Brockton_Ward 4,,20792
Boston_Mattapan,Brockton_Ward 5,,13089
Boston_Mattapan,Brockton_Ward 6,,15208
Boston_Mattapan,Brockton_Ward 7,,16616
Boston_Mattapan,BRPC_Regional Urban Centers,,63046
Boston_Mattapan,Cambridge_All,,101355
Boston_Mattapan,CCC_Maturing Suburbs,,201577
Boston_Mattapan,CCC_Rural Towns,,8267
Boston_Mattapan,Chelsea_Ward 4,,17283
Boston_Mattapan,CMRPC_Developing Suburbs,,308392
Boston_Mattapan,Everett_All,,38037
Boston_Mattapan,Fall River_Sector 7,,23223
Boston_Mattapan,Fall River_Sector 8,,12871
Boston_Mattapan,Fall River_Sector 9,,14922
Boston_Mattapan,Framingham_All,,66910
Boston_Mattapan,ICC_Inner Core,,417536
Boston_Mattapan,ICC_Maturing Suburbs,,52140
Boston_Mattapan,Lawrence_Ward A,,16297
Boston_Mattapan,Lawrence_Ward C,,14242
Boston_Mattapan,Lowell_Lower Belvidere,,33301
Boston_Mattapan,Lynn_Ward 3,,22132
Boston_Mattapan,Lynn_Ward 4,,17440
Boston_Mattapan,Lynn_Ward 5,,19986
Boston_Mattapan,MAGIC_Maturing Suburbs,,115604
Boston_Mattapan,Metrowest_Maturing Suburbs,,106807
Boston_Mattapan,MRPC_Developing Suburbs,,104376
Boston_Mattapan,MRPC_Regional Urban Centers,,110984
Boston_Mattapan,MVPC_Regional Urban Centers,,136397
Boston_Mattapan,Newton_Ward 2,,24821
Boston_Mattapan,Newton_Ward 5,,20214
Boston_Mattapan,Newton_Ward 8,,11362
Boston_Mattapan,NMCOG_Developing Suburbs,,74368
Boston_Mattapan,NSPC_Maturing Suburbs,,161159
Boston_Mattapan,NSPC_Regional Urban Centers,,37258
Boston_Mattapan,NSTF_Regional Urban Centers,,158671
Boston_Mattapan,OCPC_Developing Suburbs,,184584
Boston_Mattapan,PVPC_Developing Suburbs,,173566
Boston_Mattapan,Quincy_Houghs Neck,,13394
Boston_Mattapan,Quincy_North Quincy,,17172
Boston_Mattapan,Quincy_Quincy Center,,15681
Boston_Mattapan,Quincy_South Quincy,,27277
Boston_Mattapan,Quincy_Wollaston,,14501
Boston_Mattapan,Somerville_2143,,20785
Boston_Mattapan,Somerville_2145,,27210
Boston_Mattapan,Springfield_McKnight,,28486
Boston_Mattapan,SRPEDD_Developing Suburbs,,272896
Boston_Mattapan,SRPEDD_Maturing Suburbs,,22414
Boston_Mattapan,SRPEDD_Regional Urban Centers,,116278
Boston_Mattapan,SSC_Maturing Suburbs,,198636
Boston_Mattapan,SWAP_Developing Suburbs,,103784
Boston_Mattapan,SWAP_Regional Urban Centers,,26799
Boston_Mattapan,TRIC_Developing Suburbs,,44628
Boston_Mattapan,TRIC_Maturing Suburbs,89,172876
Boston_Mattapan,TRIC_Regional Urban Centers,,28587
Boston_Mattapan,Worcester_Burncoat,,37561
Boston_Mattapan,Worcester_Doherty,,59480
Boston_Mattapan,Worcester_North,,37617
Boston_Mattapan,Worcester_South,,37990
Boston_Mattapan,,545,
Boston_Roslindale,Boston_Allston/Brighton,,75954
Boston_Roslindale,"Boston_Back Bay, Downtown, Beacon Hill, West &amp; North End",,45238
Boston_Roslindale,Boston_Charlestown,,15195
Boston_Roslindale,Boston_Dorchester,75,132393
Boston_Roslindale,Boston_East Boston,,41604
Boston_Roslindale,Boston_Fenway,,43708
Boston_Roslindale,Boston_Hyde Park,115,36604
Boston_Roslindale,Boston_Jamaica Plain,94,33881
Boston_Roslindale,Boston_Mattapan,,23974
Boston_Roslindale,Boston_Roslindale,11836,28003
Boston_Roslindale,Boston_Roxbury,,33389
Boston_Roslindale,Boston_South Boston,,34837
Boston_Roslindale,Boston_South End,,25242
Boston_Roslindale,Boston_West Roxbury,109,28753
Boston_Roslindale,Brockton_Ward 1,,20218
Boston_Roslindale,Brockton_Ward 2,,12824
Boston_Roslindale,Brockton_Ward 4,,20792
Boston_Roslindale,Brockton_Ward 5,,13089
Boston_Roslindale,Brockton_Ward 6,,15208
Boston_Roslindale,Brockton_Ward 7,,16616
Boston_Roslindale,BRPC_Developing Suburbs,,46115
Boston_Roslindale,Cambridge_All,,101355
Boston_Roslindale,CCC_Maturing Suburbs,,201577
Boston_Roslindale,Chelsea_Ward 3,,17797
Boston_Roslindale,Chelsea_Ward 4,,17283
